team,draft_year_start,draft_year_end,total_picks,draft_capital,players_still_on_team,starter_with_drafting_team_count,starter_with_any_team_count,starter_seasons_with_any_team,avg_starter_years_any_team,first_team_all_pro_count,second_team_all_pro_count,top5_award_finish_count,top5_mvp_finish_count,retention_score,starter_score,snap_share_score,starter_longevity_score,star_score,premium_picks,premium_bust_count,premium_bust_rate,premium_draft_capital,premium_raw_score,premium_bust_adjusted_raw_score,premium_bust_adjusted_draft_capital,premium_pick_score,premium_pick_dei,late_round_picks,late_round_draft_capital,late_round_raw_score,late_round_score,late_round_dei,bust_penalty_points,missing_premium_pick_count,missing_premium_pick_cost,missing_pick_penalty_points,raw_score,team_score,draft_efficiency_index,bust_adjusted_raw_score,bust_adjusted_draft_capital,bust_adjusted_team_score,bust_adjusted_dei,rank
GB,2023,2025,32,97.0,24,13,13,19,0.59375,0,0,0,0,0.1853893111772777,0.3657682065597349,0.15133215950930878,0.03838777978486184,0.0,12,2,0.16666666666666666,70.0,43.012442786382884,41.598229224009785,70.0,0.5942604174858541,103.63416975065797,20,27.0,28.852670545641885,1.068617427616366,110.04833842969752,-1.414213562373095,0,0.0,0.0,71.86511333202476,0.7408774570311831,97.33230693597896,70.45089976965167,97.0,0.7262979357696049,107.4430807649823,11
HOU,2023,2025,27,82.0,24,12,12,21,0.7777777777777778,1,0,3,0,0.22644572709540048,0.41247148520490123,0.18915914817348548,0.06653250544756678,0.0422451416480214,11,1,0.09090909090909091,62.0,49.2215549202122,42.332467623686185,78.0,0.5427239438934126,94.6466291111091,16,20.0,27.600473700476584,1.3800236850238292,142.1175713643908,-1.7677669529663687,2,16.0,-5.121320343559642,76.82202862068878,0.9368540075693754,123.07860220817385,69.93294132416277,98.0,0.7136014420832936,105.56485651376651,12
BAL,2023,2025,26,75.0,20,9,10,15,0.5769230769230769,0,0,0,0,0.22069389018503718,0.37398878793207524,0.13657850242607508,0.04387469249652506,0.0,8,1,0.125,48.0,33.443901468466386,32.15944441809022,54.0,0.5955452670016707,103.858237026398,18,27.0,24.691289009512055,0.9144921855374835,94.17621585100324,-0.7071067811865475,1,6.0,-0.5773502691896258,58.13519047797844,0.7751358730397125,101.83298465324184,56.85073342760227,81.0,0.7018609065136083,103.82804955161923,13
ATL,2023,2025,19,71.5,17,8,8,12,0.631578947368421,1,0,4,0,0.1777166755560425,0.35110606332525285,0.14242847412358572,0.032299315758860185,0.06834617267060321,9,1,0.1111111111111111,56.0,43.649357402647006,41.94225062146046,62.0,0.6764879132493623,117.97397432687268,10,15.5,11.541256749908623,0.7445972096715241,76.68009486474276,-0.7071067811865475,1,6.0,-1.0,55.19061415255563,0.7718967014343445,101.40744053400876,53.48350737136908,77.5,0.6901097725337946,102.08967473999954,14
NO,2023,2025,23,78.5,20,8,8,13,0.5652173913043478,0,0,1,0,0.20546996220468045,0.341333534407606,0.14733916259777924,0.041732750088393555,0.012738853503184714,9,2,0.2222222222222222,54.0,37.04292771228659,34.66864837952962,58.0,0.5977353168884417,104.2401638636056,14,24.5,21.723291917642463,0.8866649762303046,91.31051474202803,-2.0207259421636903,1,4.0,-0.35355339059327373,58.766219629929054,0.748614262801644,98.34872489661188,56.391940297172084,82.5,0.6835386702687526,101.11759505120112,15
SF,2023,2025,28,80.5,24,10,10,15,0.5357142857142857,0,0,0,0,0.24116582712352283,0.38212345064904296,0.1588335917037116,0.04230779371348839,0.0,10,1,0.1,52.0,39.81299187179838,36.926240525850254,66.0,0.559488492815913,97.57022970388958,18,28.5,26.55367651497776,0.9317079478939565,95.9491291436082,-0.5773502691896258,2,14.0,-2.3094010767585034,66.36666838677614,0.8244306631897658,108.30905650519955,63.47991704082801,94.5,0.6717451538711959,99.3729505019045,16
PHI,2023,2025,26,84.5,22,9,9,14,0.5384615384615384,2,0,3,0,0.20454547421830374,0.3044128482990838,0.14669542808563418,0.03723389786913577,0.0737775682684261,9,1,0.1111111111111111,56.0,47.40272633324526,45.74802579486601,66.0,0.6931519059828183,120.88003874046595,17,28.5,17.380484481334054,0.6098415607485633,62.80269133870618,-0.5773502691896258,2,10.0,-1.0773502691896257,64.78321081457932,0.7666652167405836,100.72015754393853,63.12851027620006,94.5,0.6680265637693128,98.822850113384,17
IND,2023,2025,29,88.0,20,10,11,17,0.5862068965517241,0,0,0,0,0.1770112021620468,0.31540797042230323,0.13448865862277268,0.03977065636971871,0.0,9,0,0.0,54.0,31.209686896312014,31.209686896312014,54.0,0.5779571647465188,100.79101544967953,20,34.0,27.45802001045003,0.8075888238367657,83.16709600728642,0.0,0,0.0,0.0,58.66770690676205,0.6666784875768414,87.58446429246963,58.66770690676205,88.0,0.6666784875768414,98.62342581091565,18
SEA,2023,2025,29,95.0,23,10,10,20,0.6896551724137931,1,0,3,0,0.1910982743099973,0.2950767027161167,0.15640842660096357,0.06213957056729663,0.040913172062611886,10,1,0.1,64.0,44.466151056419605,42.763262359451694,74.0,0.5778819237763743,100.77789403818598,19,31.0,26.369282837994074,0.8506220270320669,87.59874047289641,-0.7071067811865475,2,10.0,-0.9957819157813603,70.83543389441368,0.7456361462569862,97.95747672072962,69.13254519744576,105.0,0.6584051923566263,97.39953643610116,19
CAR,2023,2025,20,76.5,16,8,8,13,0.65,0,0,1,0,0.1751286434705691,0.312843276503291,0.1365086142347684,0.0428238023782862,0.013071895424836602,9,1,0.1111111111111111,54.0,34.39076579209126,32.62299883912489,54.0,0.6041296081319424,105.35527610171772,11,22.5,17.65801595680772,0.7848007091914542,80.82033084339066,-1.7677669529663687,0,0.0,0.0,52.04878174889898,0.6803762320117513,89.3839967968216,50.28101479593261,76.5,0.657268167267093,97.23133345422558,20
DAL,2023,2025,25,76.0,16,7,7,9,0.36,0,0,0,0,0.17628080559866496,0.2931007421448603,0.14886962582214935,0.01860807318911967,0.0,10,0,0.0,58.0,33.79450111020969,33.79450111020969,58.0,0.5826638122449946,101.61181638385105,15,18.0,14.606801643154679,0.8114889801752599,83.56874182886423,0.0,0,0.0,0.0,48.40130275336437,0.6368592467547943,83.66698040529664,48.40130275336437,76.0,0.6368592467547943,94.21219050071372,21
CLE,2023,2025,20,66.0,16,9,10,12,0.6,0,0,1,0,0.19462022701047335,0.4722855138999211,0.1701655723587208,0.020173897479937704,0.015151515151515152,9,1,0.1111111111111111,46.0,32.315798869291925,27.17797066778723,68.0,0.3996760392321651,69.70024130211029,11,20.0,25.262385040145574,1.2631192520072787,130.07852139565324,-0.7071067811865475,3,22.0,-4.430721420318146,57.5781839094375,0.8723967259005682,114.61056763092103,52.4403557079328,88.0,0.595913133044691,88.15492889263123,22
WAS,2023,2025,21,81.5,15,8,9,12,0.5714285714285714,0,0,1,0,0.14492705261192187,0.3285620872898468,0.13343177480647497,0.026207379127118124,0.008676156824374816,11,2,0.18181818181818182,66.0,41.102638573461206,38.25752135130521,70.0,0.5465360193043601,95.31142396975348,10,15.5,11.204424155307326,0.7228660745359565,74.44217954345251,-2.345117222155994,1,4.0,-0.5,52.30706272876853,0.6418044506597366,84.31665343795389,49.46194550661254,85.5,0.5785022866270472,85.57929858210944,23
MIA,2023,2025,19,55.0,14,7,7,9,0.47368421052631576,0,0,1,0,0.22023425772949753,0.4144487718363104,0.14897285375269168,0.020994555243259123,0.012856486930664499,6,1,0.16666666666666666,38.0,26.15042780685338,22.121447935717164,54.0,0.40965644325402156,71.44074235879702,13,17.0,18.8124530952299,1.1066148879547,113.96139212573283,-1.4433756729740645,3,16.0,-2.585604198162151,44.96288090208328,0.8175069254924232,107.39945484799378,40.93390103094706,71.0,0.5765338173372826,85.28809796805365,24
KC,2023,2025,21,75.5,17,8,8,10,0.47619047619047616,0,0,0,0,0.17949724190566607,0.3101123788677362,0.12538477808878357,0.017012676163922824,0.0,9,1,0.1111111111111111,54.0,32.100495448255025,29.43754098090325,58.0,0.5075438100155732,88.51150070802368,12,21.5,15.616038716216176,0.7263273821495896,74.79863185447653,-2.3094010767585034,1,4.0,-0.35355339059327373,47.7165341644712,0.6320070750261086,83.02952941590497,45.05357969711942,79.5,0.5667116943033889,83.83508659842062,25
DET,2023,2025,21,82.5,18,7,7,15,0.7142857142857143,1,0,2,0,0.17126535797657472,0.2290237400791078,0.13319446448292557,0.055985480648690994,0.03499092540543187,11,3,0.2727272727272727,68.0,39.318795062287215,36.04277418034832,72.0,0.5005940858381711,87.29952549660335,10,14.5,12.199152346613083,0.8413208514905575,86.64088700042475,-2.9224674913456203,1,4.0,-0.35355339059327373,51.5179474089003,0.6244599685927309,82.03803308560009,48.24192652696141,86.5,0.5577101332596694,82.503463028258,26
JAX,2023,2025,31,87.0,21,8,8,15,0.4838709677419355,0,0,1,0,0.18904861239382986,0.2242903529890046,0.13134557493213425,0.04943637825656579,0.008127664151569512,9,0,0.0,52.0,29.084118687668575,28.084118687668575,58.0,0.4842089428908375,84.44209021128387,22,35.0,23.31150800924147,0.6660430859783277,68.59043567911635,0.0,1,6.0,-1.0,52.39562669691005,0.602248582723104,79.12002632696687,51.39562669691005,93.0,0.5526411472786027,81.75359518017824,27
DEN,2023,2025,19,62.0,17,6,6,8,0.42105263157894735,1,0,1,0,0.2164884718045301,0.30314003953221086,0.13248486960494055,0.020717049199615697,0.03934125143153911,9,1,0.1111111111111111,48.0,29.40946006742428,26.39295220947923,62.0,0.42569277757224566,74.237348264242,10,14.0,14.745184190091571,1.053227442149398,108.46344725599204,-0.5773502691896258,2,14.0,-2.4391575887554247,44.15464425751585,0.7121716815728363,93.56110385612939,41.1381363995708,76.0,0.5412912684154052,80.07457904738541,28
CHI,2023,2025,23,92.5,19,9,9,16,0.6956521739130435,0,0,0,0,0.16215822184941073,0.27808525060835226,0.13344439539299774,0.04649691792779702,0.0,11,1,0.09090909090909091,70.0,37.79664858769437,35.88243502532128,80.0,0.44853043781651597,78.22004993647461,12,22.5,19.570444096822214,0.8697975154143206,89.57347023165771,-0.7071067811865475,2,10.0,-1.2071067811865475,57.36709268451659,0.6201847857785577,81.4763836496138,55.45287912214349,102.5,0.5410036987526194,80.0320381437389,29
BUF,2023,2025,25,76.0,19,6,6,10,0.4,1,0,0,0,0.20248559285606918,0.2182244405232617,0.13840664258748472,0.03209417879941348,0.027912109783679504,9,0,0.0,52.0,28.768743883570902,26.64742354001126,60.0,0.4441237256668543,77.45155528072684,16,24.0,18.28460142222215,0.7618583925925896,78.45768565701671,0.0,1,8.0,-2.1213203435596424,47.05334530579305,0.6191229645499086,81.33688755784154,44.932024962233406,84.0,0.5349050590742073,79.12985103394098,30
NYJ,2023,2025,21,71.0,13,6,6,10,0.47619047619047616,0,0,0,0,0.15469193891725974,0.27390463772201684,0.1291490217892501,0.034354332235991894,0.0,7,1,0.14285714285714285,44.0,28.48598592175158,26.783097224783674,54.0,0.4959832819404384,86.49543890465732,14,27.0,13.553109155429238,0.5019670057566384,51.69355608701515,-0.7071067811865475,2,10.0,-0.9957819157813603,42.03909507718082,0.5920999306645186,77.78675358695,40.336206380212914,81.0,0.4979778565458384,73.66711706723041,31
MIN,2023,2025,18,57.5,12,5,6,8,0.4444444444444444,1,0,0,0,0.163432021313018,0.2773805737282839,0.11063457003861255,0.02259196705524623,0.03689252771408074,6,0,0.0,40.0,22.60852688092006,19.970516439950615,62.0,0.3221051038701712,56.17250287889022,12,17.5,12.520043560411322,0.7154310605949327,73.67650708737402,0.0,4,22.0,-2.638010440969447,35.128570441331384,0.6109316598492415,80.2607600879543,32.49056000036194,79.5,0.40868628931272877,60.457990898238855,32
