team,draft_year_start,draft_year_end,total_picks,draft_capital,players_still_on_team,starter_with_drafting_team_count,starter_with_any_team_count,starter_seasons_with_any_team,avg_starter_years_any_team,first_team_all_pro_count,second_team_all_pro_count,top5_award_finish_count,top5_mvp_finish_count,retention_score,starter_score,snap_share_score,starter_longevity_score,star_score,premium_picks,premium_bust_count,premium_bust_rate,premium_draft_capital,premium_raw_score,premium_bust_adjusted_raw_score,premium_bust_adjusted_draft_capital,premium_pick_score,premium_pick_dei,late_round_picks,late_round_draft_capital,late_round_raw_score,late_round_score,late_round_dei,bust_penalty_points,missing_premium_pick_count,missing_premium_pick_cost,missing_pick_penalty_points,raw_score,team_score,draft_efficiency_index,bust_adjusted_raw_score,bust_adjusted_draft_capital,bust_adjusted_team_score,bust_adjusted_dei,rank
SF,2019,2025,58,177.5,33,25,28,66,1.1379310344827587,3,0,3,1,0.13219026492024993,0.33433905091676525,0.21421933366588733,0.090365820647452,0.030227360960978545,22,5,0.22727272727272727,122.0,68.70695819730282,61.88265634714971,154.0,0.4018354308256475,75.68100160298572,36,55.5,73.53121682495879,1.3248867896388972,150.59454260078758,-2.402528337698811,5,32.0,-4.4217735124542985,142.2381750222616,0.801341831111333,112.62928416629185,135.41387317210848,209.5,0.6463669363823794,104.26812016191171,11
PIT,2019,2025,52,167.0,26,23,25,67,1.2884615384615385,0,0,2,0,0.108304000316829,0.30599425574534167,0.195679576239035,0.10551706081050406,0.005720447558076964,21,3,0.14285714285714285,120.0,82.68478080509382,78.49700020649722,140.0,0.5606928586178372,105.59993936983322,31,47.0,37.75818108676056,0.8033655550374587,91.31532539098541,-1.5850712541957748,3,20.0,-2.6027093444008162,120.44296189185438,0.7212153406697868,101.36743696099508,116.25518129325778,187.0,0.6216854614612716,100.28664950183936,12
DEN,2019,2025,54,174.0,26,24,25,73,1.3518518518518519,5,0,3,0,0.10156422028071611,0.29142115335884816,0.19086427832268985,0.09290039257161047,0.05030422028882114,24,2,0.08333333333333333,130.0,91.27182298259265,86.34706683418374,152.0,0.5680728081196298,106.98986650723752,30,44.0,35.23561909655467,0.8008095249216971,91.02479174753209,-0.985598559653489,3,22.0,-3.939157588755425,126.50744207914732,0.7270542648226858,102.1881027768932,121.5826859307384,196.0,0.6203198261772368,100.06635323376285,13
BAL,2019,2025,63,217.5,33,27,31,81,1.2857142857142858,4,0,2,0,0.10409622992558462,0.2840136582630915,0.1741699490787351,0.08303271856238785,0.030074673343996855,25,1,0.04,144.0,93.85922617989533,91.74959106100997,162.0,0.5663555003766048,106.66643168770045,38,73.5,53.03749616540529,0.7215985872844257,82.02120365551434,-0.7071067811865475,3,18.0,-1.402528337698811,146.89672234530062,0.6753872291737959,94.92625644090644,144.78708722641525,235.5,0.6148071644433769,99.1770830008281,14
WAS,2019,2025,57,192.0,20,29,30,75,1.3157894736842106,0,0,2,0,0.07335388777021236,0.3279072665917729,0.19432919441116833,0.08007709994615128,0.0058091409981792215,23,2,0.08695652173913043,138.0,83.9379331965647,80.30660321093562,154.0,0.5214714494216599,98.2130458693067,34,54.0,46.90557202919224,0.8686217042443007,98.73272891447557,-2.345117222155994,3,16.0,-1.2862127634730902,130.84350522575693,0.681476589717484,95.78212130710831,127.21217524012786,208.0,0.6115969963467686,98.65923752638219,15
PHI,2019,2025,55,185.5,31,22,24,55,1.0,2,0,5,1,0.11559153605862138,0.27220786671523883,0.16595015920209918,0.07208238852150392,0.040046714677191154,21,1,0.047619047619047616,130.0,90.96666871926551,89.12298594438165,144.0,0.6189096246137615,116.56438606286231,34,55.5,32.553823670632895,0.5865553814528449,66.67138662013294,-0.5773502691896258,3,14.0,-1.2663325056942394,123.52049238989841,0.6658786651746544,93.58981958575383,121.67680961501455,199.5,0.6099088201253862,98.38691084752891,16
NE,2019,2025,69,214.5,24,26,29,63,0.9130434782608695,2,0,4,1,0.08493704177825367,0.29619770433042514,0.17111704853745605,0.05890797069505579,0.028310819795293058,26,2,0.07692307692307693,144.0,79.63774992576772,77.58782698586695,152.0,0.5104462301701773,96.13657482709348,43,70.5,57.528690586008025,0.8160097955462131,92.75254525825362,-0.8251780685091852,1,8.0,-1.2247448713915892,137.16644051177576,0.6394705851364837,89.878141204032,135.116517571875,222.5,0.6072652475140449,97.96046523098981,17
ATL,2019,2025,49,186.0,26,26,27,63,1.2857142857142858,1,0,4,0,0.09042007061418986,0.30886849178121173,0.17658993572829396,0.07218652172208709,0.026272856698645854,22,2,0.09090909090909091,136.0,89.3458814548472,86.5718279641468,152.0,0.5695514997641237,107.26836077661372,27,50.0,36.08096358241651,0.7216192716483302,82.02355476380944,-1.2071067811865475,3,16.0,-1.5669467095138407,125.4268450372637,0.6743378765444286,94.77876902555494,122.65279154656332,202.0,0.6071920373592243,97.9486553985398,18
SEA,2019,2025,60,202.0,30,26,27,74,1.2333333333333334,2,0,4,0,0.1071996834626225,0.2822074075174649,0.186405591444602,0.09124570189698591,0.02777968424425603,22,2,0.09090909090909091,136.0,89.47815769194419,85.09198742197654,158.0,0.538556882417573,101.4308872609794,38,66.0,50.87913215837395,0.7708959417935447,87.62463529343796,-1.8251407699364424,4,22.0,-2.5610295000312133,140.35728985031812,0.6948380685659313,97.66008866096107,135.97111958035046,224.0,0.6070139266979931,97.91992363213585,19
HOU,2019,2025,53,180.5,31,27,29,67,1.2641509433962264,3,0,3,0,0.12070999934255923,0.3442417506178138,0.1970402505834423,0.09097125757951105,0.03581219731378258,24,2,0.08333333333333333,136.0,99.93274724796218,89.65209622503552,174.0,0.5152419323277904,97.0397892149637,29,44.5,42.44122245843598,0.9537353361446288,108.40725247781732,-2.1457314259755957,5,38.0,-8.134919596951063,142.37396970639816,0.7887754554371089,110.86306924800948,132.09331868347152,218.5,0.6045460809312198,97.521825238689,20
IND,2019,2025,63,187.5,30,27,28,79,1.253968253968254,1,0,1,0,0.10799436937147555,0.30401376550809794,0.19310204792118785,0.10169418296291033,0.008709296863229079,22,2,0.09090909090909091,124.0,84.18812365563964,78.66096738494733,152.0,0.5175063643746535,97.4662684953407,41,63.5,49.970688086904254,0.7869399698725079,89.44829531399276,-1.444911182523068,4,28.0,-4.08224508816925,134.1588117425439,0.7155136626269007,100.56606120400218,128.63165547185156,215.5,0.5968986332800537,96.28818387224386,21
CAR,2019,2025,51,177.5,23,23,24,60,1.1764705882352942,0,0,2,0,0.09348982477725201,0.286006246219801,0.1694824528974149,0.08300086946810602,0.007933793185711906,21,2,0.09523809523809523,126.0,76.89465495661793,73.92276385841964,136.0,0.5435497342530856,102.37123248387452,30,51.5,36.68993565570279,0.7124259350621901,80.97858523962678,-2.267766952966369,2,10.0,-0.7041241452319316,113.58459061232072,0.6399131865482858,89.9403492134568,110.61269951412243,187.5,0.5899343974086529,95.16475421982499,22
ARI,2019,2025,60,191.5,29,24,24,58,0.9666666666666667,2,0,1,0,0.10820968571842408,0.30543215308198457,0.16560627205052986,0.06929373467644037,0.015727717451889865,25,3,0.12,142.0,87.62112900820492,83.33725595628145,160.0,0.5208578497267591,98.09748154637487,35,49.5,39.58649230232505,0.7997271172186878,90.90175882561226,-2.1520179637096155,3,18.0,-2.1318550882138423,127.20762131052996,0.6642695629792688,93.36365888706004,122.92374825860651,209.5,0.5867482017117256,94.6507758321835,23
NO,2019,2025,43,153.5,26,18,19,57,1.3255813953488371,1,0,2,0,0.12254092500026333,0.2930973797768475,0.1918513245581751,0.08801418645786334,0.01715304991436777,19,2,0.10526315789473684,116.0,79.6210960062982,75.26569272754507,142.0,0.5300400896305991,99.82684899277865,24,37.5,29.77173287980567,0.7939128767948178,90.2408775457541,-2.0207259421636903,5,26.0,-2.334677336589432,109.39282888610387,0.7126568657075171,100.16453593782155,105.03742560735074,179.5,0.5851667164754916,94.39565991680446,24
LV,2019,2025,57,208.0,23,30,30,74,1.2982456140350878,2,0,4,0,0.08354432611724506,0.312115210021426,0.17006429236089377,0.07387080841463357,0.02450102866731516,26,2,0.07692307692307693,150.0,91.86804988581115,88.28522079918919,174.0,0.5073863264321218,95.56027776132966,31,58.0,46.26384855514367,0.7976525612955805,90.66595241348459,-0.985598559653489,4,24.0,-2.5972305269684766,138.1318984409548,0.6640956655815136,93.33921745811281,134.54906935433286,232.0,0.5799528851479865,93.55459525096171,25
LA,2019,2025,64,160.0,28,27,28,67,1.046875,1,0,5,0,0.11669039847313781,0.3577349233650341,0.22863932717692087,0.09835535985743021,0.030489469859442807,20,2,0.1,98.0,59.738118957034466,48.19043400089603,152.0,0.3170423289532634,59.71121301181889,44,62.0,73.36739764008007,1.183345123227098,134.5060717375165,-1.1153550716504106,7,54.0,-10.432329884488023,133.10551659711453,0.8319094787319659,116.92559335232887,121.55783164097609,214.0,0.5680272506587668,91.63082189570862,26
JAX,2019,2025,66,222.5,29,25,28,88,1.3333333333333333,1,0,3,1,0.09022509136285915,0.23112745592577935,0.17419447335253446,0.09810642135932889,0.013992772423475831,26,1,0.038461538461538464,156.0,97.75409593929895,95.75409593929895,168.0,0.5699648567815414,107.34621173423965,40,66.5,37.44718677003609,0.5631155905268586,64.00708003879923,-0.5,2,12.0,-1.5,135.20128270933503,0.6076462144239777,85.40519850563159,133.20128270933503,234.5,0.5680225275451387,91.63005999074166,27
CHI,2019,2025,53,164.5,26,25,25,67,1.2641509433962264,0,0,0,0,0.1113442680972536,0.32867467965120356,0.2068650683628875,0.10213472205162759,0.0,19,2,0.10526315789473684,116.0,72.31560102833086,65.23705375954735,164.0,0.39778691316797166,74.91851067302782,34,48.5,50.897981399478084,1.0494429154531564,119.2859473535694,-1.2071067811865475,8,48.0,-5.871440487596956,123.21358242780894,0.7490187381629723,105.27522841212335,116.13503515902543,212.5,0.5465178125130609,88.16104558916669,28
NYJ,2019,2025,53,201.0,21,25,27,64,1.2075471698113207,3,0,2,0,0.07401768584141968,0.27450375383470654,0.17276361657360711,0.06713381787412681,0.025541758303620307,22,2,0.09090909090909091,138.0,79.52959029402521,76.84716585328886,158.0,0.48637446742587886,91.60293997290762,31,63.0,43.876496823898364,0.6964523305380693,79.16292998077144,-1.0850712541957748,4,20.0,-1.5973531865405666,123.40608711792358,0.6139606324274804,86.29269539154225,120.72366267718722,221.0,0.5462609170913449,88.11960472764856,29
CLE,2019,2025,51,163.5,21,24,26,55,1.0784313725490196,0,0,1,0,0.09296878818749274,0.3555496864818483,0.1941967363564018,0.070152194720607,0.0061162079510703364,21,2,0.09523809523809523,108.0,72.8514633427756,64.13252812674328,152.0,0.42192452714962686,79.46454783725814,30,55.5,44.70235749675258,0.8054478828243709,91.55201519955419,-1.1543203766865053,6,44.0,-7.564614839345827,117.55382083952819,0.7189836136974201,101.05376581393458,108.83488562349586,207.5,0.5245054728843174,84.61014416728943,30
MIA,2019,2025,47,160.5,19,21,22,66,1.4042553191489362,0,0,2,0,0.08924490932741436,0.29041736510407773,0.1915850889806436,0.09817940411959204,0.006949252782868602,20,2,0.1,126.0,79.0175386082372,72.11059426409177,162.0,0.44512712508698626,83.83448566997414,27,34.5,29.540812652255507,0.8562554391958118,97.32710539764295,-1.9433756729740645,6,36.0,-4.9635686711713785,108.55835126049271,0.6763760203145963,95.06523188690791,101.65140691634727,196.5,0.5173099588618182,83.44940608108135,31
MIN,2019,2025,66,200.0,18,25,29,74,1.121212121212121,3,0,2,1,0.06034649846195042,0.26011732154693534,0.16804518249046574,0.07686842022180351,0.02897777478867205,22,5,0.22727272727272727,132.0,66.30710795808457,58.57745673061526,160.0,0.3661091045663454,68.95236607837916,44,68.0,52.563931543880834,0.7729989932923652,87.86368068283089,-4.644427190999916,5,28.0,-3.085224036469405,118.87103950196541,0.594355197509827,83.5371346372986,111.14138827449611,228.0,0.48746222927410576,78.63454554283943,32
